player,goals,assists,rating,minutes,match_id,date,performed,surname,Unnamed: 9,moon_sign
fábio vieira,0,0,0.0,0,1035475,2024-04-03,0,vieira,,Capricorn
gabriel jesus,0,0,0.0,0,1035475,2024-04-03,0,jesus,,Capricorn
thomas kaminski,0,0,7.3,90,1035475,2024-04-03,1,kaminski,,Capricorn
daiki hashioka,0,0,6.3,90,1035475,2024-04-03,0,hashioka,,Capricorn
teden mengi,0,0,7.0,90,1035475,2024-04-03,1,mengi,,Capricorn
issa kaboré,0,0,6.9,90,1035475,2024-04-03,0,kaboré,,Capricorn
fred onyedinma,0,0,6.7,75,1035475,2024-04-03,0,onyedinma,,Capricorn
ross barkley,0,0,7.3,90,1035475,2024-04-03,1,barkley,,Capricorn
pelly ruddock mpanzu,0,0,6.3,53,1035475,2024-04-03,0,mpanzu,,Capricorn
alfie doughty,0,0,7.0,90,1035475,2024-04-03,1,doughty,,Capricorn
andros townsend,0,0,6.3,81,1035475,2024-04-03,0,townsend,,Capricorn
jordan clark,0,0,7.2,90,1035475,2024-04-03,1,clark,,Capricorn
carlton morris,0,0,6.7,90,1035475,2024-04-03,0,morris,,Capricorn
tahith chong,0,0,6.7,37,1035475,2024-04-03,0,chong,,Capricorn
cauley woodrow,0,0,6.6,15,1035475,2024-04-03,0,woodrow,,Capricorn
luke berry,0,0,6.9,9,1035475,2024-04-03,0,berry,,Capricorn
james shea,0,0,0.0,0,1035475,2024-04-03,0,shea,,Capricorn
tim krul,0,0,0.0,0,1035475,2024-04-03,0,krul,,Capricorn
christian chigozie,0,0,0.0,0,1035475,2024-04-03,0,chigozie,,Capricorn
axel piesold,0,0,0.0,0,1035475,2024-04-03,0,piesold,,Capricorn
joseph johnson,0,0,0.0,0,1035475,2024-04-03,0,johnson,,Capricorn
zack nelson,0,0,0.0,0,1035475,2024-04-03,0,nelson,,Capricorn
mark flekken,0,0,8.5,90,1035476,2024-04-03,1,flekken,,Capricorn
zanka,0,0,7.2,90,1035476,2024-04-03,1,zanka,,Capricorn
kristoffer ajer,0,0,7.2,90,1035476,2024-04-03,1,ajer,,Capricorn
nathan collins,0,0,7.3,90,1035476,2024-04-03,1,collins,,Capricorn
mads roerslev,0,0,6.3,90,1035476,2024-04-03,0,roerslev,,Capricorn
yehor yarmoliuk,0,0,6.7,64,1035476,2024-04-03,0,yarmoliuk,,Capricorn
vitaly janelt,0,0,7.3,90,1035476,2024-04-03,1,janelt,,Capricorn
mathias jensen,0,0,6.6,86,1035476,2024-04-03,0,jensen,,Capricorn
keane lewis-potter,0,0,6.5,73,1035476,2024-04-03,0,lewis-potter,,Capricorn
yoane wissa,0,0,6.9,73,1035476,2024-04-03,0,wissa,,Capricorn
ivan toney,0,0,7.0,90,1035476,2024-04-03,1,toney,,Capricorn
mikkel damsgaard,0,0,7.0,26,1035476,2024-04-03,1,damsgaard,,Capricorn
sergio reguilón,0,0,6.9,17,1035476,2024-04-03,0,reguilón,,Capricorn
bryan mbeumo,0,0,6.2,17,1035476,2024-04-03,0,mbeumo,,Capricorn
frank onyeka,0,0,6.5,8,1035476,2024-04-03,0,onyeka,,Capricorn
thomas strakosha,0,0,0.0,0,1035476,2024-04-03,0,strakosha,,Capricorn
kim ji-soo,0,0,0.0,0,1035476,2024-04-03,0,ji-soo,,Capricorn
saman ghoddos,0,0,0.0,0,1035476,2024-04-03,0,ghoddos,,Capricorn
shandon baptiste,0,0,0.0,0,1035476,2024-04-03,0,baptiste,,Capricorn
neal maupay,0,0,0.0,0,1035476,2024-04-03,0,maupay,,Capricorn
bart verbruggen,0,0,7.3,90,1035476,2024-04-03,1,verbruggen,,Capricorn
joël veltman,0,0,7.7,86,1035476,2024-04-03,1,veltman,,Capricorn
jan paul van hecke,0,0,7.0,90,1035476,2024-04-03,1,hecke,,Capricorn
lewis dunk,0,0,7.5,90,1035476,2024-04-03,1,dunk,,Capricorn
igor júlio,0,0,7.9,90,1035476,2024-04-03,1,júlio,,Capricorn
pascal groß,0,0,8.5,90,1035476,2024-04-03,1,groß,,Capricorn
carlos baleba,0,0,7.5,90,1035476,2024-04-03,1,baleba,,Capricorn
facundo buonanotte,0,0,6.7,74,1035476,2024-04-03,0,buonanotte,,Capricorn
adam lallana,0,0,7.3,64,1035476,2024-04-03,1,lallana,,Capricorn
simon adingra,0,0,7.5,74,1035476,2024-04-03,1,adingra,,Capricorn
joão pedro,0,0,8.2,90,1035476,2024-04-03,1,pedro,,Capricorn
julio enciso,0,0,6.6,26,1035476,2024-04-03,0,enciso,,Capricorn
tariq lamptey,0,0,6.7,16,1035476,2024-04-03,0,lamptey,,Capricorn
danny welbeck,0,0,6.3,16,1035476,2024-04-03,0,welbeck,,Capricorn
jakub moder,0,0,6.3,8,1035476,2024-04-03,0,moder,,Capricorn
jason steele,0,0,0.0,0,1035476,2024-04-03,0,steele,,Capricorn
odeluga offiah,0,0,0.0,0,1035476,2024-04-03,0,offiah,,Capricorn
pervis estupiñán,0,0,0.0,0,1035476,2024-04-03,0,estupiñán,,Capricorn
cameron peupion,0,0,0.0,0,1035476,2024-04-03,0,peupion,,Capricorn
mark o'mahony,0,0,0.0,0,1035476,2024-04-03,0,o'mahony,,Capricorn
stefan ortega,0,0,7.2,90,1035483,2024-04-03,1,ortega,,Capricorn
rico lewis,0,0,7.6,90,1035483,2024-04-03,1,lewis,,Capricorn
rúben dias,0,0,7.3,90,1035483,2024-04-03,1,dias,,Capricorn
manuel akanji,0,0,7.9,90,1035483,2024-04-03,1,akanji,,Capricorn
joško gvardiol,0,0,7.3,90,1035483,2024-04-03,1,gvardiol,,Capricorn
rodri,1,1,9.2,75,1035483,2024-04-03,1,rodri,,Capricorn
bernardo silva,0,0,7.0,75,1035483,2024-04-03,1,silva,,Capricorn
jérémy doku,0,1,8.0,80,1035483,2024-04-03,1,doku,,Capricorn
phil foden,3,0,10.0,80,1035483,2024-04-03,1,foden,,Capricorn
jack grealish,0,0,8.2,90,1035483,2024-04-03,1,grealish,,Capricorn
julián álvarez,0,0,6.9,90,1035483,2024-04-03,0,álvarez,,Capricorn
matheus nunes,0,0,6.7,15,1035483,2024-04-03,0,nunes,,Capricorn
mateo kovačić,0,0,6.9,15,1035483,2024-04-03,0,kovačić,,Capricorn
oscar bobb,0,0,6.9,10,1035483,2024-04-03,0,bobb,,Capricorn
sergio gómez,0,0,6.9,10,1035483,2024-04-03,0,gómez,,Capricorn
scott carson,0,0,0.0,0,1035483,2024-04-03,0,carson,,Capricorn
john stones,0,0,0.0,0,1035483,2024-04-03,0,stones,,Capricorn
kevin de bruyne,0,0,0.0,0,1035483,2024-04-03,0,bruyne,,Capricorn
mahamadou susoho,0,0,0.0,0,1035483,2024-04-03,0,susoho,,Capricorn
erling haaland,0,0,0.0,0,1035483,2024-04-03,0,haaland,,Capricorn
robin olsen,0,0,7.3,90,1035483,2024-04-03,1,olsen,,Capricorn
ezri konsa,0,0,6.3,90,1035483,2024-04-03,0,konsa,,Capricorn
diego carlos,0,0,6.3,90,1035483,2024-04-03,0,carlos,,Capricorn
clément lenglet,0,0,6.9,90,1035483,2024-04-03,0,lenglet,,Capricorn
lucas digne,0,0,5.9,90,1035483,2024-04-03,0,digne,,Capricorn
tim iroegbunam,0,0,6.3,63,1035483,2024-04-03,0,iroegbunam,,Capricorn
douglas luiz,0,0,6.5,64,1035483,2024-04-03,0,luiz,,Capricorn
moussa diaby,0,0,6.7,63,1035483,2024-04-03,0,diaby,,Capricorn
morgan rogers,0,1,6.6,90,1035483,2024-04-03,1,rogers,,Capricorn
nicolò zaniolo,0,0,5.9,77,1035483,2024-04-03,0,zaniolo,,Capricorn
jhon durán,1,0,7.0,71,1035483,2024-04-03,1,durán,,Capricorn
leon bailey,0,0,6.2,27,1035483,2024-04-03,0,bailey,,Capricorn
youri tielemans,0,0,6.9,27,1035483,2024-04-03,0,tielemans,,Capricorn
calum chambers,0,0,6.7,26,1035483,2024-04-03,0,chambers,,Capricorn
álex moreno,0,0,6.5,19,1035483,2024-04-03,0,moreno,,Capricorn
omari kellyman,0,0,6.5,13,1035483,2024-04-03,0,kellyman,,Capricorn
joe gauci,0,0,0.0,0,1035483,2024-04-03,0,gauci,,Capricorn
pau torres,0,0,0.0,0,1035483,2024-04-03,0,torres,,Capricorn
kaine kesler-hayden,0,0,0.0,0,1035483,2024-04-03,0,kesler-hayden,,Capricorn
caoimhin kelleher,0,0,7.0,90,1035482,2024-04-04,1,kelleher,,Aquarius
conor bradley,0,0,6.6,90,1035482,2024-04-04,0,bradley,,Aquarius
ibrahima konaté,0,0,7.2,90,1035482,2024-04-04,1,konaté,,Aquarius
virgil van dijk,0,0,7.3,90,1035482,2024-04-04,1,dijk,,Aquarius
joe gomez,0,0,7.7,73,1035482,2024-04-04,1,gomez,,Aquarius
dominik szoboszlai,0,0,7.3,73,1035482,2024-04-04,1,szoboszlai,,Aquarius
alexis mac allister,1,0,8.2,90,1035482,2024-04-04,1,allister,,Aquarius
ryan gravenberch,0,0,7.0,60,1035482,2024-04-04,1,gravenberch,,Aquarius
mohamed salah,0,0,7.5,60,1035482,2024-04-04,1,salah,,Aquarius
darwin núñez,1,0,7.5,90,1035482,2024-04-04,1,núñez,,Aquarius
luis díaz,0,1,8.0,90,1035482,2024-04-04,1,díaz,,Aquarius
andrew robertson,0,1,7.6,30,1035482,2024-04-04,1,robertson,,Aquarius
harvey elliott,0,0,7.0,30,1035482,2024-04-04,1,elliott,,Aquarius
curtis jones,0,0,7.2,17,1035482,2024-04-04,1,jones,,Aquarius
cody gakpo,1,0,8.2,17,1035482,2024-04-04,1,gakpo,,Aquarius
adrián,0,0,0.0,0,1035482,2024-04-04,0,adrián,,Aquarius
jarell quansah,0,0,0.0,0,1035482,2024-04-04,0,quansah,,Aquarius
konstantinos tsimikas,0,0,0.0,0,1035482,2024-04-04,0,tsimikas,,Aquarius
bobby clark,0,0,0.0,0,1035482,2024-04-04,0,clark,,Aquarius
jayden danns,0,0,0.0,0,1035482,2024-04-04,0,danns,,Aquarius
ivo grbić,0,0,6.5,90,1035482,2024-04-04,0,grbić,,Aquarius
mason holgate,0,0,6.7,87,1035482,2024-04-04,0,holgate,,Aquarius
anel ahmedhodžić,0,0,6.6,90,1035482,2024-04-04,0,ahmedhodžić,,Aquarius
jack robinson,0,0,6.3,90,1035482,2024-04-04,0,robinson,,Aquarius
jayden bogle,0,0,6.6,90,1035482,2024-04-04,0,bogle,,Aquarius
vinícius souza,0,0,6.5,90,1035482,2024-04-04,0,souza,,Aquarius
oliver arblaster,0,0,6.3,90,1035482,2024-04-04,0,arblaster,,Aquarius
gustavo hamer,0,0,7.0,62,1035482,2024-04-04,1,hamer,,Aquarius
auston trusty,0,0,7.0,78,1035482,2024-04-04,1,trusty,,Aquarius
james mcatee,0,0,7.0,63,1035482,2024-04-04,1,mcatee,,Aquarius
ben brereton díaz,0,0,6.3,63,1035482,2024-04-04,0,díaz,,Aquarius
ben osborn,0,0,6.3,28,1035482,2024-04-04,0,osborn,,Aquarius
oliver mcburnie,0,0,6.7,27,1035482,2024-04-04,0,mcburnie,,Aquarius
william osula,0,0,6.3,27,1035482,2024-04-04,0,osula,,Aquarius
andre brooks,0,0,6.5,12,1035482,2024-04-04,0,brooks,,Aquarius
anis ben slimane,0,0,6.3,11,1035482,2024-04-04,0,slimane,,Aquarius
wesley foderingham,0,0,0.0,0,1035482,2024-04-04,0,foderingham,,Aquarius
sam curtis,0,0,0.0,0,1035482,2024-04-04,0,curtis,,Aquarius
oliver norwood,0,0,0.0,0,1035482,2024-04-04,0,norwood,,Aquarius
yasser larouci,0,0,0.0,0,1035482,2024-04-04,0,larouci,,Aquarius
đorđe petrović,0,0,6.2,90,1035480,2024-04-04,0,petrović,,Aquarius
malo gusto,0,0,6.9,75,1035480,2024-04-04,0,gusto,,Aquarius
axel disasi,0,0,6.7,75,1035480,2024-04-04,0,disasi,,Aquarius
benoît badiashile,0,0,6.6,90,1035480,2024-04-04,0,badiashile,,Aquarius
marc cucurella,0,0,6.9,90,1035480,2024-04-04,0,cucurella,,Aquarius
moisés caicedo,0,0,6.2,71,1035480,2024-04-04,0,caicedo,,Aquarius
enzo fernández,0,1,7.2,90,1035480,2024-04-04,1,fernández,,Aquarius
cole palmer,3,0,10.0,90,1035480,2024-04-04,1,palmer,,Aquarius
conor gallagher,1,0,7.3,89,1035480,2024-04-04,1,gallagher,,Aquarius
mykhaylo mudryk,0,0,6.6,71,1035480,2024-04-04,0,mudryk,,Aquarius
nicolas jackson,0,0,7.0,90,1035480,2024-04-04,1,jackson,,Aquarius
raheem sterling,0,0,6.7,19,1035480,2024-04-04,0,sterling,,Aquarius
carney chukwuemeka,0,0,6.3,19,1035480,2024-04-04,0,chukwuemeka,,Aquarius
trevoh chalobah,0,0,6.7,15,1035480,2024-04-04,0,chalobah,,Aquarius
alfie gilchrist,0,0,6.9,15,1035480,2024-04-04,0,gilchrist,,Aquarius
noni madueke,0,0,7.3,14,1035480,2024-04-04,1,madueke,,Aquarius
marcus bettinelli,0,0,0.0,0,1035480,2024-04-04,0,bettinelli,,Aquarius
thiago silva,0,0,0.0,0,1035480,2024-04-04,0,silva,,Aquarius
cesare casadei,0,0,0.0,0,1035480,2024-04-04,0,casadei,,Aquarius
jimi tauriainen,0,0,0.0,0,1035480,2024-04-04,0,tauriainen,,Aquarius
andré onana,0,0,7.5,90,1035480,2024-04-04,1,onana,,Aquarius
aaron wan-bissaka,0,0,6.9,90,1035480,2024-04-04,0,wan-bissaka,,Aquarius
harry maguire,0,0,6.2,90,1035480,2024-04-04,0,maguire,,Aquarius
raphaël varane,0,0,6.6,45,1035480,2024-04-04,0,varane,,Aquarius
diogo dalot,0,1,6.3,90,1035480,2024-04-04,1,dalot,,Aquarius
casemiro,0,0,6.9,75,1035480,2024-04-04,0,casemiro,,Aquarius
kobbie mainoo,0,0,7.0,90,1035480,2024-04-04,1,mainoo,,Aquarius
antony,0,1,7.7,90,1035480,2024-04-04,1,antony,,Aquarius
bruno fernandes,1,0,7.9,90,1035480,2024-04-04,1,fernandes,,Aquarius
alejandro garnacho,2,0,8.3,86,1035480,2024-04-04,1,garnacho,,Aquarius
rasmus højlund,0,0,6.9,66,1035480,2024-04-04,0,højlund,,Aquarius
jonny evans,0,0,7.0,21,1035480,2024-04-04,1,evans,,Aquarius
willy kambwala,0,0,6.3,24,1035480,2024-04-04,0,kambwala,,Aquarius
marcus rashford,0,0,6.3,24,1035480,2024-04-04,0,rashford,,Aquarius
scott mctominay,0,0,6.7,15,1035480,2024-04-04,0,mctominay,,Aquarius
mason mount,0,0,6.9,17,1035480,2024-04-04,0,mount,,Aquarius
tom heaton,0,0,0.0,0,1035480,2024-04-04,0,heaton,,Aquarius
amad diallo,0,0,0.0,0,1035480,2024-04-04,0,diallo,,Aquarius
christian eriksen,0,0,0.0,0,1035480,2024-04-04,0,eriksen,,Aquarius
sofyan amrabat,0,0,0.0,0,1035480,2024-04-04,0,amrabat,,Aquarius
dean henderson,0,0,6.2,90,1035486,2024-04-06,0,henderson,,Pisces
joel ward,0,0,6.3,90,1035486,2024-04-06,0,ward,,Pisces
joachim andersen,0,0,7.0,90,1035486,2024-04-06,1,andersen,,Pisces
jefferson lerma,0,0,6.3,90,1035486,2024-04-06,0,lerma,,Pisces
daniel muñoz,0,0,6.6,90,1035486,2024-04-06,0,muñoz,,Pisces
adam wharton,0,1,7.2,90,1035486,2024-04-06,1,wharton,,Pisces
will hughes,0,0,6.3,82,1035486,2024-04-06,0,hughes,,Pisces
tyrick mitchell,0,0,6.2,75,1035486,2024-04-06,0,mitchell,,Pisces
eberechi eze,0,0,6.7,64,1035486,2024-04-06,0,eze,,Pisces
jean-philippe mateta,1,0,6.9,74,1035486,2024-04-06,1,mateta,,Pisces
jordan ayew,0,0,6.9,74,1035486,2024-04-06,0,ayew,,Pisces
jeffrey schlupp,0,1,7.0,26,1035486,2024-04-06,1,schlupp,,Pisces
michael olise,0,0,6.9,16,1035486,2024-04-06,0,olise,,Pisces
odsonne édouard,1,0,6.9,16,1035486,2024-04-06,1,édouard,,Pisces
nathaniel clyne,0,0,6.6,15,1035486,2024-04-06,0,clyne,,Pisces
naouirou ahamada,0,0,6.6,8,1035486,2024-04-06,0,ahamada,,Pisces
remi matthews,0,0,0.0,0,1035486,2024-04-06,0,matthews,,Pisces
james tomkins,0,0,0.0,0,1035486,2024-04-06,0,tomkins,,Pisces
david ozoh,0,0,0.0,0,1035486,2024-04-06,0,ozoh,,Pisces
franco umeh,0,0,0.0,0,1035486,2024-04-06,0,umeh,,Pisces
stefan ortega,0,0,6.7,90,1035486,2024-04-06,0,ortega,,Pisces
john stones,0,0,6.6,90,1035486,2024-04-06,0,stones,,Pisces
rúben dias,0,0,7.3,90,1035486,2024-04-06,1,dias,,Pisces
joško gvardiol,0,0,6.6,45,1035486,2024-04-06,0,gvardiol,,Pisces
rico lewis,1,0,7.9,90,1035486,2024-04-06,1,lewis,,Pisces
rodri,0,1,7.5,74,1035486,2024-04-06,1,rodri,,Pisces
oscar bobb,0,0,7.0,90,1035486,2024-04-06,1,bobb,,Pisces
julián álvarez,0,0,6.3,74,1035486,2024-04-06,0,álvarez,,Pisces
kevin de bruyne,2,1,10.0,89,1035486,2024-04-06,1,bruyne,,Pisces
jack grealish,0,0,7.5,90,1035486,2024-04-06,1,grealish,,Pisces
erling haaland,1,0,7.3,90,1035486,2024-04-06,1,haaland,,Pisces
manuel akanji,0,0,6.7,45,1035486,2024-04-06,0,akanji,,Pisces
mateo kovačić,0,0,6.6,16,1035486,2024-04-06,0,kovačić,,Pisces
matheus nunes,0,0,6.9,16,1035486,2024-04-06,0,nunes,,Pisces
bernardo silva,0,0,0.0,1,1035486,2024-04-06,0,silva,,Pisces
ederson,0,0,0.0,0,1035486,2024-04-06,0,ederson,,Pisces
sergio gómez,0,0,0.0,0,1035486,2024-04-06,0,gómez,,Pisces
mahamadou susoho,0,0,0.0,0,1035486,2024-04-06,0,susoho,,Pisces
phil foden,0,0,0.0,0,1035486,2024-04-06,0,foden,,Pisces
jérémy doku,0,0,0.0,0,1035486,2024-04-06,0,doku,,Pisces
bernd leno,0,0,7.2,90,1035488,2024-04-06,1,leno,,Pisces
timothy castagne,0,0,6.5,90,1035488,2024-04-06,0,castagne,,Pisces
tosin adarabioyo,0,0,7.3,90,1035488,2024-04-06,1,adarabioyo,,Pisces
calvin bassey,0,0,6.6,90,1035488,2024-04-06,0,bassey,,Pisces
antonee robinson,0,0,7.3,90,1035488,2024-04-06,1,robinson,,Pisces
joão palhinha,0,0,7.2,85,1035488,2024-04-06,1,palhinha,,Pisces
tom cairney,0,0,7.7,65,1035488,2024-04-06,1,cairney,,Pisces
alex iwobi,0,0,7.3,90,1035488,2024-04-06,1,iwobi,,Pisces
andreas pereira,0,0,7.9,65,1035488,2024-04-06,1,pereira,,Pisces
willian,0,0,7.5,65,1035488,2024-04-06,1,willian,,Pisces
rodrigo muniz,0,0,6.7,85,1035488,2024-04-06,0,muniz,,Pisces
saša lukić,0,0,6.7,25,1035488,2024-04-06,0,lukić,,Pisces
harry wilson,0,0,6.9,25,1035488,2024-04-06,0,wilson,,Pisces
adama traoré,0,0,6.9,25,1035488,2024-04-06,0,traoré,,Pisces
armando broja,0,0,6.3,16,1035488,2024-04-06,0,broja,,Pisces
raúl jiménez,0,0,6.7,15,1035488,2024-04-06,0,jiménez,,Pisces
marek rodák,0,0,0.0,0,1035488,2024-04-06,0,rodák,,Pisces
tim ream,0,0,0.0,0,1035488,2024-04-06,0,ream,,Pisces
bobby decordova-reid,0,0,0.0,0,1035488,2024-04-06,0,decordova-reid,,Pisces
harrison reed,0,0,0.0,0,1035488,2024-04-06,0,reed,,Pisces
martin dúbravka,0,0,8.7,90,1035488,2024-04-06,1,dúbravka,,Pisces
emil krafth,0,0,7.2,90,1035488,2024-04-06,1,krafth,,Pisces
fabian schär,0,0,7.5,90,1035488,2024-04-06,1,schär,,Pisces
dan burn,0,0,7.2,90,1035488,2024-04-06,1,burn,,Pisces
lewis hall,0,0,7.0,89,1035488,2024-04-06,1,hall,,Pisces
sean longstaff,0,0,6.2,90,1035488,2024-04-06,0,longstaff,,Pisces
bruno guimarães,1,0,7.7,90,1035488,2024-04-06,1,guimarães,,Pisces
joe willock,0,0,6.5,40,1035488,2024-04-06,0,willock,,Pisces
jacob murphy,0,0,6.7,65,1035488,2024-04-06,0,murphy,,Pisces
alexander isak,0,0,6.9,90,1035488,2024-04-06,0,isak,,Pisces
anthony gordon,0,0,7.5,89,1035488,2024-04-06,1,gordon,,Pisces
elliot anderson,0,0,6.3,50,1035488,2024-04-06,0,anderson,,Pisces
harvey barnes,0,0,6.6,25,1035488,2024-04-06,0,barnes,,Pisces
matt ritchie,0,0,0.0,1,1035488,2024-04-06,0,ritchie,,Pisces
paul dummett,0,0,0.0,1,1035488,2024-04-06,0,dummett,,Pisces
mark gillespie,0,0,0.0,0,1035488,2024-04-06,0,gillespie,,Pisces
loris karius,0,0,0.0,0,1035488,2024-04-06,0,karius,,Pisces
alex murphy,0,0,0.0,0,1035488,2024-04-06,0,murphy,,Pisces
joe white,0,0,0.0,0,1035488,2024-04-06,0,white,,Pisces
amadou diallo,0,0,0.0,0,1035488,2024-04-06,0,diallo,,Pisces
josé sá,0,0,6.3,90,1035493,2024-04-06,0,sá,,Pisces
santiago bueno,0,0,6.7,90,1035493,2024-04-06,0,bueno,,Pisces
max kilman,0,0,6.3,90,1035493,2024-04-06,0,kilman,,Pisces
toti gomes,0,0,6.3,90,1035493,2024-04-06,0,gomes,,Pisces
nélson semedo,0,0,7.2,90,1035493,2024-04-06,1,semedo,,Pisces
mario lemina,0,0,7.2,75,1035493,2024-04-06,1,lemina,,Pisces
joão gomes,0,0,6.9,90,1035493,2024-04-06,0,gomes,,Pisces
matt doherty,0,0,7.3,87,1035493,2024-04-06,1,doherty,,Pisces
rayan aït nouri,0,0,7.3,55,1035493,2024-04-06,1,nouri,,Pisces
tommy doyle,0,0,7.0,87,1035493,2024-04-06,1,doyle,,Pisces
pablo sarabia,1,0,7.2,75,1035493,2024-04-06,1,sarabia,,Pisces
matheus cunha,0,0,6.9,35,1035493,2024-04-06,0,cunha,,Pisces
boubacar traoré,0,0,6.6,15,1035493,2024-04-06,0,traoré,,Pisces
leon chiwome,0,0,6.7,15,1035493,2024-04-06,0,chiwome,,Pisces
hugo bueno,0,0,6.7,17,1035493,2024-04-06,0,bueno,,Pisces
tawanda chirewa,0,0,6.7,17,1035493,2024-04-06,0,chirewa,,Pisces
daniel bentley,0,0,0.0,0,1035493,2024-04-06,0,bentley,,Pisces
craig dawson,0,0,0.0,0,1035493,2024-04-06,0,dawson,,Pisces
nathan fraser,0,0,0.0,0,1035493,2024-04-06,0,fraser,,Pisces
noha lemina,0,0,0.0,0,1035493,2024-04-06,0,lemina,,Pisces
łukasz fabiański,0,0,7.6,90,1035493,2024-04-06,1,fabiański,,Pisces
vladimír coufal,0,0,6.5,45,1035493,2024-04-06,0,coufal,,Pisces
konstantinos mavropanos,0,0,6.7,90,1035493,2024-04-06,0,mavropanos,,Pisces
kurt zouma,0,0,7.3,90,1035493,2024-04-06,1,zouma,,Pisces
emerson palmieri,0,0,6.6,90,1035493,2024-04-06,0,palmieri,,Pisces
edson álvarez,0,0,7.2,90,1035493,2024-04-06,1,álvarez,,Pisces
tomáš souček,0,0,6.3,45,1035493,2024-04-06,0,souček,,Pisces
mohammed kudus,0,0,6.3,90,1035493,2024-04-06,0,kudus,,Pisces
james ward-prowse,1,0,8.0,90,1035493,2024-04-06,1,ward-prowse,,Pisces
lucas paquetá,1,0,6.9,90,1035493,2024-04-06,1,paquetá,,Pisces
jarrod bowen,0,0,6.9,54,1035493,2024-04-06,0,bowen,,Pisces
ben johnson,0,0,6.9,45,1035493,2024-04-06,0,johnson,,Pisces
michail antonio,0,0,6.7,45,1035493,2024-04-06,0,antonio,,Pisces
aaron cresswell,0,0,6.9,36,1035493,2024-04-06,0,cresswell,,Pisces
joseph anang,0,0,0.0,0,1035493,2024-04-06,0,anang,,Pisces
nayef aguerd,0,0,0.0,0,1035493,2024-04-06,0,aguerd,,Pisces
angelo ogbonna,0,0,0.0,0,1035493,2024-04-06,0,ogbonna,,Pisces
kalvin phillips,0,0,0.0,0,1035493,2024-04-06,0,phillips,,Pisces
maxwel cornet,0,0,0.0,0,1035493,2024-04-06,0,cornet,,Pisces
danny ings,0,0,0.0,0,1035493,2024-04-06,0,ings,,Pisces
ederson,0,0,7.3,90,1035419,2024-02-17,1,ederson,,Gemini
kyle walker,0,0,7.3,90,1035419,2024-02-17,1,walker,,Gemini
manuel akanji,0,0,7.0,90,1035419,2024-02-17,1,akanji,,Gemini
rúben dias,0,0,7.2,90,1035419,2024-02-17,1,dias,,Gemini
nathan aké,0,0,7.7,90,1035419,2024-02-17,1,aké,,Gemini
rodri,1,0,8.3,90,1035419,2024-02-17,1,rodri,,Gemini
phil foden,0,0,7.3,90,1035419,2024-02-17,1,foden,,Gemini
kevin de bruyne,0,0,8.3,90,1035419,2024-02-17,1,bruyne,,Gemini
julián álvarez,0,0,7.5,64,1035419,2024-02-17,1,álvarez,,Gemini
jérémy doku,0,0,7.5,90,1035419,2024-02-17,1,doku,,Gemini
erling haaland,0,0,6.5,90,1035419,2024-02-17,0,haaland,,Gemini
bernardo silva,0,0,6.9,26,1035419,2024-02-17,0,silva,,Gemini
stefan ortega,0,0,0.0,0,1035419,2024-02-17,0,ortega,,Gemini
john stones,0,0,0.0,0,1035419,2024-02-17,0,stones,,Gemini
sergio gómez,0,0,0.0,0,1035419,2024-02-17,0,gómez,,Gemini
matheus nunes,0,0,0.0,0,1035419,2024-02-17,0,nunes,,Gemini
rico lewis,0,0,0.0,0,1035419,2024-02-17,0,lewis,,Gemini
oscar bobb,0,0,0.0,0,1035419,2024-02-17,0,bobb,,Gemini
mateo kovačić,0,0,0.0,0,1035419,2024-02-17,0,kovačić,,Gemini
mahamadou susoho,0,0,0.0,0,1035419,2024-02-17,0,susoho,,Gemini
đorđe petrović,0,0,7.5,90,1035419,2024-02-17,1,petrović,,Gemini
malo gusto,0,0,7.9,90,1035419,2024-02-17,1,gusto,,Gemini
axel disasi,0,0,7.3,90,1035419,2024-02-17,1,disasi,,Gemini
levi colwill,0,0,7.3,90,1035419,2024-02-17,1,colwill,,Gemini
ben chilwell,0,0,6.9,90,1035419,2024-02-17,0,chilwell,,Gemini
moisés caicedo,0,0,6.9,90,1035419,2024-02-17,0,caicedo,,Gemini
enzo fernández,0,0,7.5,90,1035419,2024-02-17,1,fernández,,Gemini
cole palmer,0,0,7.2,71,1035419,2024-02-17,1,palmer,,Gemini
conor gallagher,0,0,7.2,90,1035419,2024-02-17,1,gallagher,,Gemini
raheem sterling,1,0,7.2,64,1035419,2024-02-17,1,sterling,,Gemini
nicolas jackson,0,1,6.6,82,1035419,2024-02-17,1,jackson,,Gemini
christopher nkunku,0,0,6.6,26,1035419,2024-02-17,0,nkunku,,Gemini
trevoh chalobah,0,0,6.7,19,1035419,2024-02-17,0,chalobah,,Gemini
cesare casadei,0,0,6.6,8,1035419,2024-02-17,0,casadei,,Gemini
marcus bettinelli,0,0,0.0,0,1035419,2024-02-17,0,bettinelli,,Gemini
alfie gilchrist,0,0,0.0,0,1035419,2024-02-17,0,gilchrist,,Gemini
ishé samuels-smith,0,0,0.0,0,1035419,2024-02-17,0,samuels-smith,,Gemini
mykhaylo mudryk,0,0,0.0,0,1035419,2024-02-17,0,mudryk,,Gemini
ollie harrison,0,0,0.0,0,1035419,2024-02-17,0,harrison,,Gemini
noni madueke,0,0,0.0,0,1035419,2024-02-17,0,madueke,,Gemini
