player,goals,assists,rating,minutes,match_id,date,performed,surname,
miguel almirón,0,0,7.3,55,1035362,26-12-2023,1,almirón,
alexander isak,1,0,7.9,90,1035362,26-12-2023,1,isak,
anthony gordon,0,0,6.5,90,1035362,26-12-2023,0,gordon,
valentino livramento,0,0,6.6,35,1035362,26-12-2023,0,livramento,
callum wilson,0,0,6.9,35,1035362,26-12-2023,0,wilson,
joelinton,0,0,6.7,19,1035362,26-12-2023,0,joelinton,
lewis hall,0,0,6.7,11,1035362,26-12-2023,0,hall,
loris karius,0,0,0,0,1035362,26-12-2023,0,karius,
alex murphy,0,0,0,0,1035362,26-12-2023,0,murphy,
paul dummett,0,0,0,0,1035362,26-12-2023,0,dummett,
emil krafth,0,0,0,0,1035362,26-12-2023,0,krafth,
matt ritchie,0,0,0,0,1035362,26-12-2023,0,ritchie,
matt turner,0,0,7.9,90,1035362,26-12-2023,1,turner,
gonzalo montiel,0,0,7.2,70,1035362,26-12-2023,1,montiel,
moussa niakhaté,0,0,7.3,90,1035362,26-12-2023,1,niakhaté,
murillo,0,1,7.5,90,1035362,26-12-2023,1,murillo,
ola aina,0,0,6.3,90,1035362,26-12-2023,0,aina,
danilo,0,0,6.3,89,1035362,26-12-2023,0,danilo,
ibrahim sangaré,0,0,6.6,70,1035362,26-12-2023,0,sangaré,
anthony elanga,0,2,8.9,89,1035362,26-12-2023,1,elanga,
morgan gibbs-white,0,0,7.6,90,1035362,26-12-2023,1,gibbs-white,
callum hudson-odoi,0,0,6.6,79,1035362,26-12-2023,0,hudson-odoi,
chris wood,3,0,9.3,90,1035362,26-12-2023,1,wood,
neco williams,0,0,6.9,20,1035362,26-12-2023,0,williams,
ryan yates,0,0,6.7,20,1035362,26-12-2023,0,yates,
nicolás domínguez,0,0,6.7,11,1035362,26-12-2023,0,domínguez,
joe worrall,0,0,0,1,1035362,26-12-2023,0,worrall,
cheikhou kouyaté,0,0,0,1,1035362,26-12-2023,0,kouyaté,
odysseas vlachodimos,0,0,0,0,1035362,26-12-2023,0,vlachodimos,
nuno tavares,0,0,0,0,1035362,26-12-2023,0,tavares,
orel mangala,0,0,0,0,1035362,26-12-2023,0,mangala,
divock origi,0,0,0,0,1035362,26-12-2023,0,origi,
neto,0,0,7.5,90,1035354,26-12-2023,1,neto,
adam smith,0,0,6.9,90,1035354,26-12-2023,0,smith,
illia zabarnyi,0,0,7.2,90,1035354,26-12-2023,1,zabarnyi,
marcos senesi,0,0,7.2,90,1035354,26-12-2023,1,senesi,
dango ouattara,0,0,7.9,90,1035354,26-12-2023,1,ouattara,
alex scott,0,1,7.9,90,1035354,26-12-2023,1,scott,
ryan christie,0,0,6.9,90,1035354,26-12-2023,0,christie,
antoine semenyo,0,0,7.2,72,1035354,26-12-2023,1,semenyo,
justin kluivert,1,0,7,73,1035354,26-12-2023,1,kluivert,
marcus tavernier,0,0,6.6,88,1035354,26-12-2023,0,tavernier,
dominic solanke,1,0,6.9,90,1035354,26-12-2023,1,solanke,
luis sinisterra,1,0,7.6,18,1035354,26-12-2023,1,sinisterra,
philip billing,0,0,7,17,1035354,26-12-2023,1,billing,
david brooks,0,1,7.2,9,1035354,26-12-2023,1,brooks,
mark travers,0,0,0,0,1035354,26-12-2023,0,travers,
ben greenwood,0,0,0,0,1035354,26-12-2023,0,greenwood,
max aarons,0,0,0,0,1035354,26-12-2023,0,aarons,
chris mepham,0,0,0,0,1035354,26-12-2023,0,mepham,
joe rothwell,0,0,0,0,1035354,26-12-2023,0,rothwell,
kieffer moore,0,0,0,0,1035354,26-12-2023,0,moore,
bernd leno,0,0,6.2,90,1035354,26-12-2023,0,leno,
kenny tete,0,0,7.2,73,1035354,26-12-2023,1,tete,
tosin adarabioyo,0,0,7,90,1035354,26-12-2023,1,adarabioyo,
calvin bassey,0,0,7,90,1035354,26-12-2023,1,bassey,
antonee robinson,0,0,7,83,1035354,26-12-2023,1,robinson,
joão palhinha,0,0,6.9,90,1035354,26-12-2023,0,palhinha,
tom cairney,0,0,7.2,83,1035354,26-12-2023,1,cairney,
bobby decordova-reid,0,0,6.3,73,1035354,26-12-2023,0,decordova-reid,
andreas pereira,0,0,6.9,83,1035354,26-12-2023,0,pereira,
alex iwobi,0,0,6.9,90,1035354,26-12-2023,0,iwobi,
rodrigo muniz,0,0,6.9,90,1035354,26-12-2023,0,muniz,
timothy castagne,0,0,6.2,17,1035354,26-12-2023,0,castagne,
harry wilson,0,0,6,17,1035354,26-12-2023,0,wilson,
fodé ballo-touré,0,0,6.5,14,1035354,26-12-2023,0,ballo-touré,
saša lukić,0,0,6.2,14,1035354,26-12-2023,0,lukić,
carlos vinícius,0,0,6.5,14,1035354,26-12-2023,0,vinícius,
marek rodák,0,0,0,0,1035354,26-12-2023,0,rodák,
issa diop,0,0,0,0,1035354,26-12-2023,0,diop,
harrison reed,0,0,0,0,1035354,26-12-2023,0,reed,
luke harris,0,0,0,0,1035354,26-12-2023,0,harris,
wesley foderingham,0,0,5.9,90,1035363,26-12-2023,0,foderingham,
george baldock,0,0,7,90,1035363,26-12-2023,1,baldock,
anel ahmedhodžić,1,0,7.3,90,1035363,26-12-2023,1,ahmedhodžić,
jack robinson,0,0,6.2,86,1035363,26-12-2023,0,robinson,
auston trusty,0,0,6.3,90,1035363,26-12-2023,0,trusty,
james mcatee,0,1,6.9,90,1035363,26-12-2023,1,mcatee,
vinícius souza,0,0,6.7,86,1035363,26-12-2023,0,souza,
andre brooks,0,0,6.9,45,1035363,26-12-2023,0,brooks,
gustavo hamer,0,0,7.5,72,1035363,26-12-2023,1,hamer,
oliver mcburnie,1,0,8,90,1035363,26-12-2023,1,mcburnie,
cameron archer,0,0,7,86,1035363,26-12-2023,1,archer,
max lowe,0,0,5.9,45,1035363,26-12-2023,0,lowe,
anis ben slimane,0,0,6.3,18,1035363,26-12-2023,0,slimane,
oliver norwood,0,0,6.7,14,1035363,26-12-2023,0,norwood,
rhian brewster,0,0,6.3,14,1035363,26-12-2023,0,brewster,
william osula,0,0,6.9,14,1035363,26-12-2023,0,osula,
adam davies,0,0,0,0,1035363,26-12-2023,0,davies,
rhys norrington-davies,0,0,0,0,1035363,26-12-2023,0,norrington-davies,
femi seriki,0,0,0,0,1035363,26-12-2023,0,seriki,
ben osborn,0,0,0,0,1035363,26-12-2023,0,osborn,
thomas kaminski,0,0,6.9,90,1035363,26-12-2023,0,kaminski,
teden mengi,0,0,6.9,90,1035363,26-12-2023,0,mengi,
gabriel osho,0,0,6.6,90,1035363,26-12-2023,0,osho,
amari'i bell,0,0,6.3,90,1035363,26-12-2023,0,bell,
alfie doughty,1,0,7.6,78,1035363,26-12-2023,1,doughty,
albert sambi lokonga,0,1,8.3,90,1035363,26-12-2023,1,lokonga,
ross barkley,0,0,7.9,90,1035363,26-12-2023,1,barkley,
ryan giles,0,0,7.2,72,1035363,26-12-2023,1,giles,
andros townsend,0,0,7,84,1035363,26-12-2023,1,townsend,
jacob brown,0,0,6.7,90,1035363,26-12-2023,0,brown,
elijah adebayo,0,0,6.9,71,1035363,26-12-2023,0,adebayo,
carlton morris,0,0,7.2,19,1035363,26-12-2023,1,morris,
chiedozie ogbene,0,0,6.3,18,1035363,26-12-2023,0,ogbene,
mads juel andersen,0,0,6.3,12,1035363,26-12-2023,0,andersen,
pelly ruddock mpanzu,0,0,6.7,16,1035363,26-12-2023,0,mpanzu,
james shea,0,0,0,0,1035363,26-12-2023,0,shea,
tim krul,0,0,0,0,1035363,26-12-2023,0,krul,
luke berry,0,0,0,0,1035363,26-12-2023,0,berry,
tahith chong,0,0,0,0,1035363,26-12-2023,0,chong,
cauley woodrow,0,0,0,0,1035363,26-12-2023,0,woodrow,
james trafford,0,0,8,90,1035358,26-12-2023,1,trafford,
vitinho,0,0,5.9,90,1035358,26-12-2023,0,vitinho,
dara o'shea,0,0,7,90,1035358,26-12-2023,1,o'shea,
jordan beyer,0,0,7.3,90,1035358,26-12-2023,1,beyer,
charlie taylor,0,0,6.7,90,1035358,26-12-2023,0,taylor,
wilson odobert,0,0,7.2,90,1035358,26-12-2023,1,odobert,
sander berge,0,0,6.2,90,1035358,26-12-2023,0,berge,
josh brownhill,0,0,6.6,89,1035358,26-12-2023,0,brownhill,
mike trésor,0,0,7,61,1035358,26-12-2023,1,trésor,
lyle foster,0,0,6.6,85,1035358,26-12-2023,0,foster,
zeki amdouni,0,0,6.7,85,1035358,26-12-2023,0,amdouni,
jóhann guðmundsson,0,0,6.6,29,1035358,26-12-2023,0,guðmundsson,
nathan redmond,0,0,6.5,11,1035358,26-12-2023,0,redmond,
jacob bruun larsen,0,0,6.7,11,1035358,26-12-2023,0,larsen,
aaron ramsey,0,0,0,1,1035358,26-12-2023,0,ramsey,
arijanet murić,0,0,0,0,1035358,26-12-2023,0,murić,
hannes delcroix,0,0,0,0,1035358,26-12-2023,0,delcroix,
connor roberts,0,0,0,0,1035358,26-12-2023,0,roberts,
josh cullen,0,0,0,0,1035358,26-12-2023,0,cullen,
jay rodriguez,0,0,0,0,1035358,26-12-2023,0,rodriguez,
alisson,0,0,6.9,90,1035358,26-12-2023,0,alisson,
trent alexander-arnold,0,0,7.6,90,1035358,26-12-2023,1,alexander-arnold,
jarell quansah,0,0,7.2,90,1035358,26-12-2023,1,quansah,
virgil van dijk,0,0,7.9,90,1035358,26-12-2023,1,dijk,
joe gomez,0,0,7.2,90,1035358,26-12-2023,1,gomez,
harvey elliott,0,0,7.2,67,1035358,26-12-2023,1,elliott,
wataru endo,0,0,6.9,90,1035358,26-12-2023,0,endo,
ryan gravenberch,0,0,6.6,66,1035358,26-12-2023,0,gravenberch,
mohamed salah,0,0,7.5,90,1035358,26-12-2023,1,salah,
cody gakpo,0,1,7.7,67,1035358,26-12-2023,1,gakpo,
darwin núñez,1,0,7.9,84,1035358,26-12-2023,1,núñez,
curtis jones,0,0,6.5,24,1035358,26-12-2023,0,jones,
dominik szoboszlai,0,0,6.2,23,1035358,26-12-2023,0,szoboszlai,
luis díaz,0,1,6.3,23,1035358,26-12-2023,1,díaz,
diogo jota,1,0,7.3,12,1035358,26-12-2023,1,jota,
caoimhin kelleher,0,0,0,0,1035358,26-12-2023,0,kelleher,
ibrahima konaté,0,0,0,0,1035358,26-12-2023,0,konaté,
luke chambers,0,0,0,0,1035358,26-12-2023,0,chambers,
james mcconnell,0,0,0,0,1035358,26-12-2023,0,mcconnell,
conor bradley,0,0,0,0,1035358,26-12-2023,0,bradley,
andré onana,0,0,6.7,90,1035361,26-12-2023,0,onana,
aaron wan-bissaka,0,0,6.9,90,1035361,26-12-2023,0,wan-bissaka,
raphaël varane,0,0,6.9,90,1035361,26-12-2023,0,varane,
jonny evans,0,0,7.3,90,1035361,26-12-2023,1,evans,
diogo dalot,0,0,7.2,90,1035361,26-12-2023,1,dalot,
kobbie mainoo,0,0,6.6,81,1035361,26-12-2023,0,mainoo,
christian eriksen,0,0,7,89,1035361,26-12-2023,1,eriksen,
alejandro garnacho,2,0,8.5,89,1035361,26-12-2023,1,garnacho,
bruno fernandes,0,0,7.7,90,1035361,26-12-2023,1,fernandes,
marcus rashford,0,1,7.5,80,1035361,26-12-2023,1,rashford,
rasmus højlund,1,0,7.2,89,1035361,26-12-2023,1,højlund,
antony,0,0,6.9,10,1035361,26-12-2023,0,antony,
scott mctominay,0,0,6.7,9,1035361,26-12-2023,0,mctominay,
willy kambwala,0,0,6.3,11,1035361,26-12-2023,0,kambwala,
daniel gore,0,0,0,1,1035361,26-12-2023,0,gore,
hannibal mejbri,0,0,0,1,1035361,26-12-2023,0,mejbri,
altay bayındır,0,0,0,0,1035361,26-12-2023,0,bayındır,
sergio reguilón,0,0,0,0,1035361,26-12-2023,0,reguilón,
donny van de beek,0,0,0,0,1035361,26-12-2023,0,beek,
facundo pellistri,0,0,0,0,1035361,26-12-2023,0,pellistri,
emiliano martínez,0,0,7.2,90,1035361,26-12-2023,1,martínez,
ezri konsa,0,0,6.6,90,1035361,26-12-2023,0,konsa,
diego carlos,0,0,6.9,90,1035361,26-12-2023,0,carlos,
clément lenglet,0,1,7,90,1035361,26-12-2023,1,lenglet,
lucas digne,0,0,6.9,50,1035361,26-12-2023,0,digne,
leander dendoncker,1,0,7.6,86,1035361,26-12-2023,1,dendoncker,
douglas luiz,0,0,6.2,90,1035361,26-12-2023,0,luiz,
leon bailey,0,0,6.6,77,1035361,26-12-2023,0,bailey,
john mcginn,1,0,7,86,1035361,26-12-2023,1,mcginn,
jacob ramsey,0,0,6.6,77,1035361,26-12-2023,0,ramsey,
ollie watkins,0,0,6.9,90,1035361,26-12-2023,0,watkins,
álex moreno,0,0,6.7,40,1035361,26-12-2023,0,moreno,
nicolò zaniolo,0,0,6,13,1035361,26-12-2023,0,zaniolo,
moussa diaby,0,0,6.3,13,1035361,26-12-2023,0,diaby,
tim iroegbunam,0,0,6.3,14,1035361,26-12-2023,0,iroegbunam,
jhon durán,0,0,6.3,14,1035361,26-12-2023,0,durán,
sam proctor,0,0,0,0,1035361,26-12-2023,0,proctor,
filip marschall,0,0,0,0,1035361,26-12-2023,0,marschall,
pau torres,0,0,0,0,1035361,26-12-2023,0,torres,
calum chambers,0,0,0,0,1035361,26-12-2023,0,chambers,
đorđe petrović,0,0,7.5,90,1035359,27-12-2023,1,petrović,
malo gusto,0,1,7.7,90,1035359,27-12-2023,1,gusto,
axel disasi,0,0,6.9,90,1035359,27-12-2023,0,disasi,
benoît badiashile,0,0,6.3,89,1035359,27-12-2023,0,badiashile,
levi colwill,0,0,6.2,58,1035359,27-12-2023,0,colwill,
conor gallagher,0,0,7.9,90,1035359,27-12-2023,1,gallagher,
moisés caicedo,0,0,7.5,90,1035359,27-12-2023,1,caicedo,
ian maatsen,0,0,6.2,58,1035359,27-12-2023,0,maatsen,
christopher nkunku,0,0,6.3,71,1035359,27-12-2023,0,nkunku,
mykhaylo mudryk,1,0,7.3,71,1035359,27-12-2023,1,mudryk,
nicolas jackson,0,0,7.2,90,1035359,27-12-2023,1,jackson,
thiago silva,0,0,6.9,32,1035359,27-12-2023,0,silva,
roméo lavia,0,0,6.7,32,1035359,27-12-2023,0,lavia,
armando broja,0,0,6.5,19,1035359,27-12-2023,0,broja,
noni madueke,1,0,7.3,19,1035359,27-12-2023,1,madueke,
alfie gilchrist,0,0,0,1,1035359,27-12-2023,0,gilchrist,
lucas bergström,0,0,0,0,1035359,27-12-2023,0,bergström,
marcus bettinelli,0,0,0,0,1035359,27-12-2023,0,bettinelli,
leo castledine,0,0,0,0,1035359,27-12-2023,0,castledine,
alex matos,0,0,0,0,1035359,27-12-2023,0,matos,
dean henderson,0,0,6.7,90,1035359,27-12-2023,0,henderson,
nathaniel clyne,0,0,6.9,90,1035359,27-12-2023,0,clyne,
joachim andersen,0,0,7.2,90,1035359,27-12-2023,1,andersen,
marc guéhi,0,0,6.3,90,1035359,27-12-2023,0,guéhi,
tyrick mitchell,0,0,7.3,90,1035359,27-12-2023,1,mitchell,
jefferson lerma,0,0,6.6,89,1035359,27-12-2023,0,lerma,
chris richards,0,0,6.3,90,1035359,27-12-2023,0,richards,
eberechi eze,0,0,6.3,90,1035359,27-12-2023,0,eze,
michael olise,1,0,8.7,90,1035359,27-12-2023,1,olise,
jean-philippe mateta,0,0,6.6,90,1035359,27-12-2023,0,mateta,
jordan ayew,0,1,7.2,79,1035359,27-12-2023,1,ayew,
jeffrey schlupp,0,0,6.6,11,1035359,27-12-2023,0,schlupp,
matheus frança,0,0,6.3,9,1035359,27-12-2023,0,frança,
remi matthews,0,0,0,0,1035359,27-12-2023,0,matthews,
james tomkins,0,0,0,0,1035359,27-12-2023,0,tomkins,
tayo adaramola,0,0,0,0,1035359,27-12-2023,0,adaramola,
naouirou ahamada,0,0,0,0,1035359,27-12-2023,0,ahamada,
will hughes,0,0,0,0,1035359,27-12-2023,0,hughes,
jaïro riedewald,0,0,0,0,1035359,27-12-2023,0,riedewald,
david ozoh,0,0,0,0,1035359,27-12-2023,0,ozoh,
mark flekken,0,0,6.3,90,1035356,27-12-2023,0,flekken,
mads roerslev,0,0,6.2,67,1035356,27-12-2023,0,roerslev,
nathan collins,0,0,5.3,90,1035356,27-12-2023,0,collins,
ethan pinnock,0,0,6.3,90,1035356,27-12-2023,0,pinnock,
saman ghoddos,0,0,6.5,90,1035356,27-12-2023,0,ghoddos,
yehor yarmoliuk,0,0,6.5,45,1035356,27-12-2023,0,yarmoliuk,
christian nørgaard,0,0,7,90,1035356,27-12-2023,1,nørgaard,
vitaly janelt,0,0,7.2,90,1035356,27-12-2023,1,janelt,
yoane wissa,1,0,7.2,86,1035356,27-12-2023,1,wissa,
neal maupay,0,1,7.2,90,1035356,27-12-2023,1,maupay,
keane lewis-potter,0,0,7,86,1035356,27-12-2023,1,lewis-potter,
mikkel damsgaard,0,0,6.9,45,1035356,27-12-2023,0,damsgaard,
mathias jensen,0,0,6.2,23,1035356,27-12-2023,0,jensen,
myles peart-harris,0,0,6.7,11,1035356,27-12-2023,0,peart-harris,
michael olakigbe,0,0,6.9,11,1035356,27-12-2023,0,olakigbe,
thomas strakosha,0,0,0,0,1035356,27-12-2023,0,strakosha,
vincent angelini,0,0,0,0,1035356,27-12-2023,0,angelini,
val adedokun,0,0,0,0,1035356,27-12-2023,0,adedokun,
zanka,0,0,0,0,1035356,27-12-2023,0,zanka,
ethan brierley,0,0,0,0,1035356,27-12-2023,0,brierley,
josé sá,0,0,6.3,90,1035356,27-12-2023,0,sá,
max kilman,0,0,7.2,90,1035356,27-12-2023,1,kilman,
santiago bueno,0,0,7.2,90,1035356,27-12-2023,1,bueno,
toti gomes,0,1,7.7,90,1035356,27-12-2023,1,gomes,
nélson semedo,0,0,6.2,64,1035356,27-12-2023,0,semedo,
joão gomes,0,0,7,90,1035356,27-12-2023,1,gomes,
mario lemina,1,0,7.9,90,1035356,27-12-2023,1,lemina,
rayan aït nouri,0,0,7.3,80,1035356,27-12-2023,1,nouri,
pablo sarabia,0,1,7,65,1035356,27-12-2023,1,sarabia,
matheus cunha,0,1,7.7,90,1035356,27-12-2023,1,cunha,
hee-chan hwang,2,0,8.3,45,1035356,27-12-2023,1,hwang,
jean-ricner bellegarde,1,0,7.2,45,1035356,27-12-2023,1,bellegarde,
matt doherty,0,0,6.9,26,1035356,27-12-2023,0,doherty,
tommy doyle,0,0,6.9,25,1035356,27-12-2023,0,doyle,
hugo bueno,0,0,6.6,10,1035356,27-12-2023,0,bueno,
daniel bentley,0,0,0,0,1035356,27-12-2023,0,bentley,
joe hodge,0,0,0,0,1035356,27-12-2023,0,hodge,
tawanda chirewa,0,0,0,0,1035356,27-12-2023,0,chirewa,
pedro neto,0,0,0,0,1035356,27-12-2023,0,neto,
saša kalajdžić,0,0,0,0,1035356,27-12-2023,0,kalajdžić,
jordan pickford,0,0,7.9,90,1035360,27-12-2023,1,pickford,
nathan patterson,0,0,6,90,1035360,27-12-2023,0,patterson,
james tarkowski,0,0,6.7,90,1035360,27-12-2023,0,tarkowski,
jarrad branthwaite,0,0,6.5,90,1035360,27-12-2023,0,branthwaite,
vitaliy mykolenko,0,0,6.2,90,1035360,27-12-2023,0,mykolenko,
andré gomes,0,0,6.5,65,1035360,27-12-2023,0,gomes,
amadou onana,0,0,6.3,90,1035360,27-12-2023,0,onana,
jack harrison,1,0,7.2,80,1035360,27-12-2023,1,harrison,
james garner,0,0,6.9,90,1035360,27-12-2023,0,garner,
dwight mcneil,0,1,7.2,90,1035360,27-12-2023,1,mcneil,
beto,0,0,6.6,65,1035360,27-12-2023,0,beto,
dominic calvert-lewin,0,0,6.2,25,1035360,27-12-2023,0,calvert-lewin,
michael keane,0,0,6.5,25,1035360,27-12-2023,0,keane,
arnaut danjuma,0,0,6.2,10,1035360,27-12-2023,0,danjuma,
joão virgínia,0,0,0,0,1035360,27-12-2023,0,virgínia,
séamus coleman,0,0,0,0,1035360,27-12-2023,0,coleman,
ben godfrey,0,0,0,0,1035360,27-12-2023,0,godfrey,
mackenzie hunt,0,0,0,0,1035360,27-12-2023,0,hunt,
lewis dobbin,0,0,0,0,1035360,27-12-2023,0,dobbin,
youssef chermiti,0,0,0,0,1035360,27-12-2023,0,chermiti,
ederson,0,0,7.2,90,1035360,27-12-2023,1,ederson,
kyle walker,0,0,7.2,90,1035360,27-12-2023,1,walker,
john stones,0,0,6.3,43,1035360,27-12-2023,0,stones,
manuel akanji,0,0,6.9,90,1035360,27-12-2023,0,akanji,
nathan aké,0,0,6.9,90,1035360,27-12-2023,0,aké,
matheus nunes,0,0,6.2,65,1035360,27-12-2023,0,nunes,
rodri,0,0,7.7,90,1035360,27-12-2023,1,rodri,
bernardo silva,1,1,8.3,90,1035360,27-12-2023,1,silva,
phil foden,1,0,8.2,90,1035360,27-12-2023,1,foden,
jack grealish,0,0,8,90,1035360,27-12-2023,1,grealish,
julián álvarez,1,0,8.2,90,1035360,27-12-2023,1,álvarez,
joško gvardiol,0,0,7.2,47,1035360,27-12-2023,1,gvardiol,
mateo kovačić,0,0,6.5,25,1035360,27-12-2023,0,kovačić,
stefan ortega,0,0,0,0,1035360,27-12-2023,0,ortega,
rico lewis,0,0,0,0,1035360,27-12-2023,0,lewis,
sergio gómez,0,0,0,0,1035360,27-12-2023,0,gómez,
micah hamilton,0,0,0,0,1035360,27-12-2023,0,hamilton,
oscar bobb,0,0,0,0,1035360,27-12-2023,0,bobb,
mahamadou susoho,0,0,0,0,1035360,27-12-2023,0,susoho,
kalvin phillips,0,0,0,0,1035360,27-12-2023,0,phillips,
jason steele,0,0,6.5,90,1035357,28-12-2023,0,steele,
jack hinshelwood,1,0,6.9,90,1035357,28-12-2023,1,hinshelwood,
jan paul van hecke,0,0,6.5,90,1035357,28-12-2023,0,hecke,
lewis dunk,0,0,7,90,1035357,28-12-2023,1,dunk,
igor júlio,0,0,6.7,45,1035357,28-12-2023,0,júlio,
pascal groß,0,0,8.2,90,1035357,28-12-2023,1,groß,
billy gilmour,0,0,6.9,90,1035357,28-12-2023,0,gilmour,
james milner,0,1,7.2,69,1035357,28-12-2023,1,milner,
facundo buonanotte,0,0,6.9,59,1035357,28-12-2023,0,buonanotte,
danny welbeck,0,0,6.7,69,1035357,28-12-2023,0,welbeck,
joão pedro,2,1,9.2,89,1035357,28-12-2023,1,pedro,
pervis estupiñán,1,0,7.2,45,1035357,28-12-2023,1,estupiñán,
carlos baleba,0,0,6.3,31,1035357,28-12-2023,0,baleba,
jakub moder,0,0,6.3,21,1035357,28-12-2023,0,moder,
evan ferguson,0,0,7.2,21,1035357,28-12-2023,1,ferguson,
adam lallana,0,0,6.3,8,1035357,28-12-2023,0,lallana,
bart verbruggen,0,0,0,0,1035357,28-12-2023,0,verbruggen,
mahmoud dahoud,0,0,0,0,1035357,28-12-2023,0,dahoud,
luca barrington,0,0,0,0,1035357,28-12-2023,0,barrington,
benicio boaitey,0,0,0,0,1035357,28-12-2023,0,boaitey,
guglielmo vicario,0,0,7.3,90,1035357,28-12-2023,1,vicario,
pedro porro,0,1,7.2,90,1035357,28-12-2023,1,porro,
emerson royal,0,0,6.5,90,1035357,28-12-2023,0,royal,
ben davies,1,0,7.5,90,1035357,28-12-2023,1,davies,
destiny udogie,0,0,6.6,90,1035357,28-12-2023,0,udogie,
pape matar sarr,0,0,6.9,65,1035357,28-12-2023,0,sarr,
pierre-emile højbjerg,0,0,7.3,90,1035357,28-12-2023,1,højbjerg,
brennan johnson,0,0,6.6,70,1035357,28-12-2023,0,johnson,
dejan kulusevski,0,0,6,90,1035357,28-12-2023,0,kulusevski,
heung-min son,0,1,7.2,90,1035357,28-12-2023,1,son,
richarlison,0,0,6.9,65,1035357,28-12-2023,0,richarlison,
giovani lo celso,0,0,6.9,25,1035357,28-12-2023,0,celso,
bryan gil,0,0,7,25,1035357,28-12-2023,1,gil,
alejo véliz,1,0,7.2,20,1035357,28-12-2023,1,véliz,
fraser forster,0,0,0,0,1035357,28-12-2023,0,forster,
eric dier,0,0,0,0,1035357,28-12-2023,0,dier,
alfie dorrington,0,0,0,0,1035357,28-12-2023,0,dorrington,
ashley phillips,0,0,0,0,1035357,28-12-2023,0,phillips,
yago santiago,0,0,0,0,1035357,28-12-2023,0,santiago,
jamie donley,0,0,0,0,1035357,28-12-2023,0,donley,
david raya,0,0,7,90,1035355,28-12-2023,1,raya,
benjamin white,0,0,7.3,90,1035355,28-12-2023,1,white,
william saliba,0,0,7,90,1035355,28-12-2023,1,saliba,
gabriel magalhães,0,0,7.7,90,1035355,28-12-2023,1,magalhães,
oleksandr zinchenko,0,0,6.9,64,1035355,28-12-2023,0,zinchenko,
martin ødegaard,0,0,8,90,1035355,28-12-2023,1,ødegaard,
declan rice,0,0,7.2,90,1035355,28-12-2023,1,rice,
leandro trossard,0,0,7,79,1035355,28-12-2023,1,trossard,
bukayo saka,0,0,7.3,90,1035355,28-12-2023,1,saka,
gabriel jesus,0,0,7.2,90,1035355,28-12-2023,1,jesus,
gabriel martinelli,0,0,7.3,64,1035355,28-12-2023,1,martinelli,
reiss nelson,0,0,6.5,26,1035355,28-12-2023,0,nelson,
edward nketiah,0,0,6.7,26,1035355,28-12-2023,0,nketiah,
emile smith rowe,0,0,6.9,11,1035355,28-12-2023,0,rowe,
aaron ramsdale,0,0,0,0,1035355,28-12-2023,0,ramsdale,
jakub kiwior,0,0,0,0,1035355,28-12-2023,0,kiwior,
cédric soares,0,0,0,0,1035355,28-12-2023,0,soares,
jorginho,0,0,0,0,1035355,28-12-2023,0,jorginho,
mohamed elneny,0,0,0,0,1035355,28-12-2023,0,elneny,
ethan nwaneri,0,0,0,0,1035355,28-12-2023,0,nwaneri,
alphonse aréola,0,0,8.9,90,1035355,28-12-2023,1,aréola,
vladimír coufal,0,0,7,90,1035355,28-12-2023,1,coufal,
konstantinos mavropanos,1,0,7.9,90,1035355,28-12-2023,1,mavropanos,
angelo ogbonna,0,0,7.7,90,1035355,28-12-2023,1,ogbonna,
emerson palmieri,0,0,8,90,1035355,28-12-2023,1,palmieri,
edson álvarez,0,0,7.5,90,1035355,28-12-2023,1,álvarez,
tomáš souček,1,0,7.3,90,1035355,28-12-2023,1,souček,
mohammed kudus,0,0,6.5,90,1035355,28-12-2023,0,kudus,
james ward-prowse,0,1,7.5,90,1035355,28-12-2023,1,ward-prowse,
lucas paquetá,0,0,6.3,33,1035355,28-12-2023,0,paquetá,
jarrod bowen,0,1,6.6,90,1035355,28-12-2023,1,bowen,
saïd benrahma,0,0,6.2,57,1035355,28-12-2023,0,benrahma,
łukasz fabiański,0,0,0,0,1035355,28-12-2023,0,fabiański,
aaron cresswell,0,0,0,0,1035355,28-12-2023,0,cresswell,
thilo kehrer,0,0,0,0,1035355,28-12-2023,0,kehrer,
ben johnson,0,0,0,0,1035355,28-12-2023,0,johnson,
pablo fornals,0,0,0,0,1035355,28-12-2023,0,fornals,
divin mubama,0,0,0,0,1035355,28-12-2023,0,mubama,
danny ings,0,0,0,0,1035355,28-12-2023,0,ings,
maxwel cornet,0,0,0,0,1035355,28-12-2023,0,cornet,
thomas kaminski,0,0,6.7,90,1035368,30-12-2023,0,kaminski,
teden mengi,0,0,6.9,90,1035368,30-12-2023,0,mengi,
gabriel osho,0,0,6.3,90,1035368,30-12-2023,0,osho,
amari'i bell,0,0,6.3,90,1035368,30-12-2023,0,bell,
issa kaboré,0,0,6.3,45,1035368,30-12-2023,0,kaboré,
albert sambi lokonga,0,0,7,89,1035368,30-12-2023,1,lokonga,
ross barkley,1,0,7.5,90,1035368,30-12-2023,1,barkley,
alfie doughty,0,1,7.9,90,1035368,30-12-2023,1,doughty,
andros townsend,0,0,6.9,62,1035368,30-12-2023,0,townsend,
jacob brown,0,0,7,45,1035368,30-12-2023,1,brown,
